ID,Cena,Metraż,Pokoje,Lokalizacja,Ulica,Typ,Bez Pośredników,Opis,Link
2948318,669000,51.0,3,Wrocław Krzyki,pl. Powstańców Śląskich,Mieszkanie,Nie,"SUPER OFERTA! W TYM MOMENCIE REMONTOWANE! PREZENTACJE 7 DNI W TYGODNIU TYLKO Z EFFECTIVE-HOME!

Zapraszamy Państwa na prezentację 3pok mieszkania o pow. 51,58m2.
Mieszkanie w TRAKCIE KAPITALNEGO REMONTU! Super lokalizacja ok. RONDA pl. POWSTAŃCÓW ŚL./ok.UNIWERSYTETU EKONOMICZNEGO!

Zaledwie klika pr...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-pl-powstancow-slaskich-3-pokojowe-j4x4w6
3818590,1600000,66.0,3,Wrocław Śródmieście,ul. Odona Bujwida,Mieszkanie,Tak,"Do sprzedania mieszkanie składające się z 3 pokoi, kuchni i łazienki. Są też 2 małe balkony.

W ofercie również miejsce postojowe w garażu podziemnym na dwa auta i komórka lokatorska w piwnicy.

Mieszkanie znajduje się w okolicach Placu Grunwaldzkiego przy ulicy Bujwida, w bliskiej odległości Parku ...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-odona-bujwida-3-pokojowe-x3n8m7
3820382,1300000,80.0,2,Wrocław,Krzyki,Mieszkanie,Tak,"Na sprzedaż, przestronne mieszkanie o powierzchni 80 m², usytuowane na pierwszym piętrze w kamienicy.

Mieszkanie składa się z dwóch pokoi i jest częściowo umeblowane. Wnętrze charakteryzuje się pięknym widokiem z okna głównego - rzadkość w mieście, oraz dużą ilością naturalnego światła i ciepłem.

...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-2-pokojowe-80-m2-s7j9c5
3819938,650000,49.0,2,Wrocław Psie Pole,ul. Henryka Michała Kamieńskiego,Mieszkanie,Tak,"2-pokojowe, rozkładowe mieszkanie przy ul. Kamieńskiego, powierzchni 50 m, na 2. piętrze w bloku 3-piętrowym z 2000 roku. Osobno łazienka i WC. Mieszkanie ma balkon.

Spokojne osiedle zaraz przy parku Marii Dąbrowskiej, z parkingiem tylko dla mieszkańców. Wokoło dużo zieleni i ścieżki rowerowe. Blok...",https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-henryka-michala-kamienskiego-2-pokojowe-z9n3v0
3819930,1249000,117.0,5,Wrocław Lipa Piotrowska,ul. Waniliowa,Mieszkanie,Tak,"Na sprzedaż mieszkanie dwupoziomowe w szeregu na Lipie Piotrowskiej - Wrocław, ul. Waniliowa.

Idealne zarówno dla rodziny 2+3, jak i dla osób pracujących z domu.

- 117,5 m2: 4 pokoje + salon z kuchnią + open space + garderoba + pomieszczenie gospodarcze + 2 łazienki.
- Funkcjonalnie i nowocześnie ...",https://adresowo.pl/o/mieszkanie-wroclaw-lipa-piotrowska-ul-waniliowa-5-pokojowe-o3z4u4
3819696,730000,49.0,2,Wrocław Krzyki,ul. Gazowa,Mieszkanie,Tak,"Oferuję na sprzedaż 2-pokojowe mieszkanie na parterze w bloku na osiedlu zamkniętym Di Trevi.

Mieszkanie jest umeblowane i wykończone w wysokim standardzie.
* Kuchnia wyposażona jest w sprzęty, w tym: zmywarkę, lodówkę, piekarnik, mikrofalówkę pod zabudowę.
* Dodatkowo jest pomieszczenie gospodarcz...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gazowa-2-pokojowe-z4s3q2
3818172,939000,75.0,3,Wrocław Borek,al. gen. Józefa Hallera,Mieszkanie,Tak,"Rozkładowe mieszkanie z oknami na dwie strony składa się z 3 pokojów, kuchni połączonej z salonem, łazienki o łącznej powierzchni 75,93 m². Mieszkanie jest gotowe do zamieszkania.

Kuchnia wyposażona jest w zabudowany sprzęt AGD (lodówko-chłodziarka, duża zmywarka, piekarnik elektryczny, kuchenka mi...",https://adresowo.pl/o/mieszkanie-wroclaw-borek-al-gen-jozefa-hallera-3-pokojowe-z0k0c7
3818120,450000,32.0,2,Wrocław Psie Pole,ul. Rycerska,Mieszkanie,Tak,"Sprzedam nowe, 2-pokojowe mieszkanie o pow. 32,56 m², z tarasem i ogródkiem. Okna na południe. Widok na teren zielony.

Na wyposażeniu rolety i wideodomofon. Stan deweloperski. Termin oddania to styczeń-luty 2026 r.

Do mieszkania przynależy miejsce postojowe w hali garażowej, płatne w wysokości 35 ...",https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-rycerska-2-pokojowe-v8s5y7
3815316,698000,62.0,2,Wrocław Śródmieście,ul. Ignacego Daszyńskiego,Mieszkanie,Tak,"Mieszkanie 2 pokojowe przy ulicy Daszyńskiego o powierzchni 62,11 m², na 1. piętrze.

• Ogrzewanie gazowe
• Okna PCV
• Kamienica po rewitalizacji
• Czynsz 637 zł (dodatkowe opłaty: prąd, gaz, internet, telewizja)
• W niedalekim sąsiedztwie Rynku i Pasażu Grunwaldzkiego

Układ pomieszczeń:
• Pokój 1 ...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-ignacego-daszynskiego-2-pokojowe-n1r3r2
3810954,770000,45.0,2,Wrocław Psie Pole,ul. Ferdynanda Magellana,Mieszkanie,Tak,"Do sprzedania mam 45,5m2 mieszkanie na osiedlu Olimpia Port.

- Usytuowane w starszej części osiedla, bardzo blisko do przystanku autobusowego (w przyszłości w pobliżu powstać ma pętla tramwajowa).
- W najbliższej okolicy znaleźć można wszelakie udogodnienia od sklepów wielkopowierzchniowych po prze...",https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-ferdynanda-magellana-2-pokojowe-m7m8v7
3810926,500000,51.0,2,Wrocław Śródmieście,ul. Nowowiejska,Mieszkanie,Tak,"ul. Nowowiejska 15, 50-314 Wrocław

Może być wraz z wyposażeniem.

Okna po wymianie - plastikowe.
Łazienka z toaletą, prysznic.

Szacowana wartość wycenianego mieszkania: 519 588 zł.
(-5.93% w ciągu ostatnich 12 mies.)",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-nowowiejska-2-pokojowe-x1z7f9
3810190,1199000,63.0,3,Wrocław Stare Miasto,ul. Odrzańska,Mieszkanie,Tak,"Odrzańska, idealny lokal na mieszkanie lub biuro, kancelarię, siedzibę firmy, oddziału.

W prestiżowym miejscu, 100 metrów od wrocławskiego Rynku na Starym Mieście.

**PODSTAWOWE DANE:**
* Powierzchnia użytkowa według aktu notarialnego wraz z udziałem w portierni to 63,6 m².
* Cena: 1 199 000 zł, tj...",https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-odrzanska-3-pokojowe-v3m3n5
3809616,680000,64.0,3,Wrocław Fabryczna,ul. Balonowa,Mieszkanie,Tak,"Przed Tobą mieszkanie o powierzchni 64 m², gotowe do wprowadzenia.

- Znajdziesz tu jasny salon z dużymi oknami oraz kuchnię z nowoczesnymi urządzeniami.
- Wygodne sypialnie i balkon zapewniają komfort.
- Mieszkanie jest wyposażone w meble, pralkę, zmywarkę i inne sprzęty.

- Lokal położony jest na ...",https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-balonowa-3-pokojowe-e2f6m9
3808816,265000,31.0,2,Wrocław,Fabryczna,Mieszkanie,Tak,"Przestronna kawalerka po remoncie z dodatkowym pomieszczeniem gospodarczym w super lokalizacji - 3 minuty od obwodnicy czy centrum handlowego.

W sumie 31,40 m2.

* Okna od strony ogrodu, więc cisza i spokój.
* Studio w przyziemiu, ale bardzo jasne (w tych budynkach jest takich parę).
* Lokal ma sta...",https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-2-pokojowe-31-m2-e8l2o4
3808800,620000,45.0,2,Wrocław,Stare Miasto,Mieszkanie,Tak,"Zamieszkaj w miejscu, gdzie bije serce Wrocławia.

Zamieszkaj o krok od wrocławskiego Rynku, przy spokojnej, bocznej uliczce od ul. Kościuszki - tuż obok ul. Świdnickiej. W samym centrum miasta, a jednocześnie cicho, zielono i słonecznie. Idealne miejsce zarówno do życia, jak i na inwestycję pod wyn...",https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-2-pokojowe-45-m2-l3j3p1
3806646,1290000,91.0,4,Wrocław Psie Pole,ul. Rycerska,Mieszkanie,Tak,"4-pokojowy Penthouse z tarasem - Apartament

LOKALIZACJA: Wrocław - Psie Pole, ul. Rycerska
POWIERZCHNIA: 91,50 m² + taras 22,33 m²
PIĘTRO: Ostatnie, 3.
CENA: 1 290 000,00 zł za stan wykończony pod klucz (meble w zabudowie w kuchni wraz z AGD oraz w łazienkachi bez mebli wolnostojących) 

---

INWES...",https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-rycerska-4-pokojowe-f1c8j3
3805664,529000,41.0,2,Wrocław Popowice,ul. Białowieska,Mieszkanie,Tak,"Sprzedam mieszkanie 2pok rozkład w rewelacyjnej dzielnicy Wrocławia - Popowice.

Mieszkanie środkowe, bardzo ciepłe. Wymaga odświeżenia lub remontu.

Bardzo spokojna okolica. Dużo zieleni: parki, place zabaw, kort tenisowy. Blisko basen, siłownie i hala koncertowa.

Wszystko pod ręką:
• 5 paczkomató...",https://adresowo.pl/o/mieszkanie-wroclaw-popowice-ul-bialowieska-2-pokojowe-k0v7m4
3804906,585000,33.0,2,Wrocław Krzyki,ul. Studzienna,Mieszkanie,Tak,"Do sprzedania słoneczne  mieszkanie w dzielnicy Krzyki we Wrocławiu przy  ul. Studziennej. 
Po generalnym remoncie zrealizowanym w wysokim standardzie.
Bezpośrednia okolica Galerii Wroclavia
Zamknięte osiedle z miejscami parkingowymi za szlabanem dla mieszkańców.

MIESZKANIE :
 * sypialnia z pojemną...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-studzienna-2-pokojowe-a6w7e7
3804570,850000,66.0,3,Wrocław Fabryczna,ul. Pucka,Mieszkanie,Tak,"Oferuję na sprzedaż wyjątkowe, 3-pokojowe mieszkanie o powierzchni 66,30 m², usytuowane na 1. piętrze w kameralnym, 2-piętrowym bloku z 2007 roku przy ulicy Puckiej we Wrocławiu. Istotnym atutem nieruchomości jest jej położenie na terenie ogrodzonym z zamykanym podwórkiem, na którym znajduje się wsp...",https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-pucka-3-pokojowe-r6r5j8
3801682,261996,32.0,2,Wrocław Psie Pole,ul. Bierutowska,Mieszkanie,Tak,"Sprzedam śliczny loft z antresolą 32,77 m² z klimatyzacją (możliwy pasywny przychód) - Wrocław, Bierutowska.

Istnieje możliwość wykończenia pod klucz.

Bardzo duży popyt na wynajem - dotychczas na podobne lokale najemcę udawało się znaleźć w jeden dzień. Lokal położony w biznesowej części Wrocławia...",https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-bierutowska-2-pokojowe-n3t7k4
3800560,899000,52.0,1,Wrocław Krzyki,ul. Sudecka,Mieszkanie,Tak,"Oferujemy na sprzedaż wyjątkowy lokal mieszkalny, zlokalizowany w sercu przeżywającej renesans części miasta, w urokliwej kamienicy. 

- 42 m2 
- loggia 10 m2 
W sumie 52m2 

Dodatkowo antresola, balkon oraz piwnica.

Atuty: 
- media miejskie 
- światłowód 
- zieleń i spokój za oknem 
- darmowy park...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-sudecka-1-pokoj-p7m4o8
3799106,690000,38.0,2,Wrocław Jagodno,ul. Stanisława Drabika,Mieszkanie,Tak,"Na sprzedaż mieszkanie o powierzchni 38 m².

Lokalizacja: Jagodno, ul. Drabika.

- Dwa jasne pokoje,
- w pełni umeblowana kuchnia,
- wykończona łazienka,
- nowoczesne wnętrze.

Wszystko jak na zdjęciach.

Mieszkanie znajduje się na parterze, ma ogródek 12 m².
Jest gotowe do zamieszkania - znajduje s...",https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-ul-stanislawa-drabika-2-pokojowe-g5w5d4
3797948,675000,67.0,3,Wrocław Stare Miasto,ul. Tadeusza Kościuszki,Mieszkanie,Tak,"Sprzedam dwupoziomowe mieszkanie o powierzchni 67,17 m², położone na 4. piętrze w bloku z lat 90.

Bardzo dobra lokalizacja - blisko centrum, uczelni, sklepów i komunikacji miejskiej.

Mieszkanie składa się z:
- 3 niezależnych pokoi,
- oddzielnej kuchni,
- łazienki,
- WC.

Do mieszkania przynależy p...",https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-tadeusza-kosciuszki-3-pokojowe-b2z1c4
3797860,265000,18.0,1,Wrocław Psie Pole,ul. Bierutowska,Mieszkanie,Tak,"Szukasz kompaktowego, gotowego do zamieszkania wnętrza z duszą? A może idealnego produktu inwestycyjnego? Ta kawalerka w prestiżowym kompleksie Centrum Biznesu Hydral przy ul. Bierutowskiej to połączenie nowoczesnego komfortu z loftowym klimatem.

Najważniejsze atuty nieruchomości:
Designerski budyn...",https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-bierutowska-1-pokoj-u3q1b2
3797728,700000,68.0,3,Wrocław Krzyki,ul. Orzechowa,Mieszkanie,Tak,"Mieszkanie dwustronne, 3-pokojowe, rozkładowe z dużym balkonem i miejscem parkingowym.

Atrakcyjna lokalizacja: Wrocław-Krzyki, osiedle Gaj, ul. Orzechowa.

Mieszkanie mieści się na 3. piętrze w 10-piętrowym bloku. Atutem mieszkania jest jego pełny rozkład i funkcjonalność oraz dwa dodatkowe pomiesz...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-orzechowa-3-pokojowe-h7g6v8
3797376,559000,33.0,2,Wrocław Stare Miasto,pl. Nowy Targ,Mieszkanie,Tak,"Sprzedam bez pośredników 2-pokojowe, rozkładowe mieszkanie położone przy Placu Nowy Targ - w doskonałej lokalizacji, tuż obok Rynku.

• Świetne miejsce do życia - zaledwie kilka kroków od Rynku, restauracji, kawiarni i komunikacji miejskiej.
• Nieruchomość o dużym potencjale inwestycyjnym - doskonał...",https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-pl-nowy-targ-2-pokojowe-e2x7e3
3797338,1200000,64.0,5,Wrocław,Stare Miasto,Mieszkanie,Tak,"Zapraszam do zapoznania się z ofertą wyjątkowego mieszkania na sprzedaż o powierzchni 63,26 m².

Nieruchomość położona jest na trzecim piętrze w zabytkowej kamienicy, w samym sercu wrocławskiego Rynku. Jest to idealna propozycja dla inwestorów - możliwość przejęcia obecnych najemców.


LOKALIZACJA
-...",https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-5-pokojowe-64-m2-t0m9v4
3797084,475000,33.0,2,Wrocław Stare Miasto,ul. Papiernicza,Mieszkanie,Tak,"Sprzedam mieszkanie ok. 33 m2 przy ul. Papierniczej - 11 piętro.

Dwa pokoje z łazienką i kuchnią - jak na zdjęciach.

Możliwość zamieszkania od zaraz.
Sprzedaż bez pośredników, prosto od właściciela.

W przypadku dodatkowych pytań, proszę o kontakt.",https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-papiernicza-2-pokojowe-v5i9u7
3796894,585000,48.0,2,Wrocław Kozanów,ul. Dokerska,Mieszkanie,Tak,"Mam przyjemność zaprezentować Państwu bardzo jasne, przestronne mieszkanie w okazyjnej cenie na Kozanowie.

Powierzchnia mieszkania to 48,2 m² + zabudowa korytarza 3,7 m² + dodatkowa komórka lokatorska.

Jedną z zalet jest niski czynsz: 650 zł wraz z centralnym ogrzewaniem.

W pobliżu: sklepy, szkoł...",https://adresowo.pl/o/mieszkanie-wroclaw-kozanow-ul-dokerska-2-pokojowe-f2b1z6
3796820,930000,51.0,3,Wrocław Maślice,ul. Michała Wołodyjowskiego,Mieszkanie,Tak,"Sprzedam mieszkanie z dużym ogródkiem - gotowe do wprowadzenia!

Na sprzedaż nowoczesne, funkcjonalne mieszkanie o powierzchni 51,30 m², położone na parterze w budynku z windą.

Mieszkanie składa się z:
• dwóch sypialni,
• salonu z aneksem kuchennym,
• przedpokoju z dużą szafą w zabudowie z lustrem,...",https://adresowo.pl/o/mieszkanie-wroclaw-maslice-ul-michala-wolodyjowskiego-3-pokojowe-n5u2a2
3794942,899000,48.0,3,Wrocław Stare Miasto,ul. gen. Władysława Sikorskiego,Mieszkanie,Tak,"Bez pośredników - bez prowizji!

Mieszkanie w prestiżowym budynku Atal Tower, gotowe do zamieszkania.

LOKALIZACJA:
- Centrum Wrocławia.
- W zasięgu spaceru wszelkie najważniejsze atrakcje miasta.
- Do Rynku 10 min spacerem.

UKŁAD POMIESZCZEŃ:
- Salon z aneksem.
- Dwie sypialnie.
- Łazienka.
- Powi...",https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-gen-wladyslawa-sikorskiego-3-pokojowe-j6j4x0
3794720,880000,53.0,3,Wrocław Maślice,al. Śliwowa,Mieszkanie,Tak,"Na sprzedaż piękne, przytulne i funkcjonalne, 3-pokojowe mieszkanie o powierzchni 53,1 m².
Zlokalizowane na pierwszym piętrze bloku z 2022 roku, przy ulicy Śliwowej na Maślicach.
W budynku jest winda.

MIESZKANIE:
- Przedpokój: 5,6 m²
- Łazienka: 4,2 m²
- Sypialnia: 10 m²
- Drugi pokój: 9,7 m²
- Sal...",https://adresowo.pl/o/mieszkanie-wroclaw-maslice-al-sliwowa-3-pokojowe-p2b7d4
3793026,1090000,75.0,3,Wrocław Fabryczna,al. Śliwowa,Mieszkanie,Tak,"Na sprzedaż wyjątkowe, podestowe mieszkanie o powierzchni ok. 75 m², położone w bezpośrednim sąsiedztwie Parku Świetlików. To oferta dla osób, które cenią przestrzeń, światło i oryginalną architekturę — idealna alternatywa dla domu!

Układ pomieszczeń:
- Jasny, przestronny salon z otwartą kuchnią i ...",https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-al-sliwowa-3-pokojowe-d6d2c5
3792934,1150000,79.0,3,Wrocław Ołtaszyn,ul. Obrońców Poczty Gdańskiej,Mieszkanie,Tak,"Na sprzedaż oferuję przestronne, funkcjonalne i samodzielne mieszkanie dwupoziomowe o powierzchni 79 m2 na wrocławskim Ołtaszynie.
Lokal posiada odrębne i samodzielne wejście od strony patio, składa się z dużej strefy dziennej (salon z aneksem kuchennym) i toalety  - na parterze oraz  dwóch komforto...",https://adresowo.pl/o/mieszkanie-wroclaw-oltaszyn-ul-obroncow-poczty-gdanskiej-3-pokojowe-t1n2n9
3791530,530000,51.0,2,Wrocław Psie Pole,ul. Litewska,Mieszkanie,Tak,"Bez pośredników. Sprzedam mieszkanie 51 m², przy ulicy Litewskiej 12.

- Blok z 2005 roku, 2 osobne pokoje, duża kuchnia, duży balkon.
- Niski czynsz do wspólnoty mieszkaniowej.
- Kuchenka, szafy, komody, pralka są nowe, zostały kupione rok temu.
- 200 metrów do przystanków autobusowych. W pobliżu s...",https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-litewska-2-pokojowe-l7a6i1
3790078,785000,56.0,3,Wrocław Stabłowice,ul. Łomnicka,Mieszkanie,Tak,"Na sprzedaż bezpośrednio mieszkanie inwestycyjne we Wrocławiu na Stabłowicach przy ulicy Łomnickiej.

Mieszkanie składa się z trzech w pełni wyposażonych, niezależnych kawalerek ze wspólnym przedsionkiem, jak na zamieszczonym rzucie.

Wyposażenie:

Każda z kawalerek posiada:
- szafę, kanapę z funkcj...",https://adresowo.pl/o/mieszkanie-wroclaw-stablowice-ul-lomnicka-3-pokojowe-v1d6j4
3930714,690000,68.0,3,Wrocław Nowy Dwór,ul. Gubińska,Mieszkanie,Tak,"Zapraszam do kupna 3 -pokojowego mieszkanie z balkonem i widokiem na Wrocław – ul. Gubińska, Nowy DwórNa  Przytulne funkcjonalne gotowe do wprowadzenia mieszkanie o powierzchni 68.20 m², położone na 10 piętrze budynku z okolo 2000 oku .Mieszkanie składa się z:

    przestronnego salonu z wyjściem na...",https://adresowo.pl/o/mieszkanie-wroclaw-nowy-dwor-ul-gubinska-3-pokojowe-d0w5h7
3787222,1600000,43.0,2,Wrocław Śródmieście,pl. Jana Pawła II,Mieszkanie,Tak,"Apartament / Loft (5 m wysokości) – dla osób szukających czegoś unikalnego

Gotowa inwestycja – mieszkanie od ok. 2 lat przynosi stały dochód z wynajmu turystom.
W wysokim sezonie zysk netto to ok. 10 000 zł miesięcznie, w niskim ok. 4 000–5 000 zł.

Świetna inwestycja w ścisłym centrum Wrocławia.
T...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-pl-jana-pawla-ii-2-pokojowe-g9h9x4
3785002,850000,89.0,3,Wrocław Tarnogaj,ul. Nyska,Mieszkanie,Tak,"Pośrednikom, agentom itp. dziękuję 
Sprzedam bez pośredników 
Mieszkanie w kamienicy po remoncie 
W spokojnej okolicy, blisko centrum. W pobliżu sklepy i przystanki komunikacji miejskiej.
3 pokoje 
kuchnia 
łazienka 
przedpokój 
piwnica",https://adresowo.pl/o/mieszkanie-wroclaw-tarnogaj-ul-nyska-3-pokojowe-c6e5t9
3784632,585000,49.0,2,Wrocław Nowy Dwór,ul. Rogowska,Mieszkanie,Tak,"Na sprzedaż słoneczne, dwupokojowe mieszkanie z balkonem o powierzchni 49,64 m, mieszczące się na osiedlu Nowy Dwór z widokiem na Park Tysiąclecia.

Świetna lokalizacja. Spokojna, zielona część Nowego Dworu z dużą ilością placów zabaw. W pobliżu pełna infrastruktura: żłobek, przedszkole, szkoła pods...",https://adresowo.pl/o/mieszkanie-wroclaw-nowy-dwor-ul-rogowska-2-pokojowe-f7i3o8
3784466,639000,48.0,2,Wrocław Stabłowice,ul. Polonii Wrocławskiej,Mieszkanie,Tak,"Sprzedam przestronne, komfortowe mieszkanie o powierzchni ok. 48,5 m2, położone na kameralnym osiedlu Idylla na Stabłowicach. To idealne miejsce dla osób ceniących spokój, zieleń oraz wygodny dostęp do centrum miasta.

Mieszkanie od osoby prywatnej, bez pośredników.


MIESZKANIE

Wnętrze składa się ...",https://adresowo.pl/o/mieszkanie-wroclaw-stablowice-ul-polonii-wroclawskiej-2-pokojowe-e6s3e0
3782978,569000,52.0,2,Wrocław Śródmieście,ul. Trzebnicka,Mieszkanie,Tak,"STYLOWE MIESZKANIE W SERCU NADODRZA | 2 POKOJE | UL. TRZEBNICKA

Na sprzedaż wyjątkowe, klimatyczne mieszkanie o powierzchni 52,5 m², położone na 3. piętrze kamienicy przy ul. Trzebnickiej - jednej z najbardziej charakterystycznych ulic wrocławskiego Nadodrza. Do mieszkania przynależy duża piwnica (...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-trzebnicka-2-pokojowe-i2c4p8
3782906,680000,54.0,3,Wrocław Borek,ul. Racławicka,Mieszkanie,Tak,"Mieszkanie o powierzchni 54,6 m² znajduje się na spokojnym, przestronnym osiedlu z dużym, zielonym podwórkiem i placem zabaw dla dzieci. Składa się z 3 pokoi, oddzielnej kuchni, łazienki, dużego korytarza oraz balkonu. Do mieszkania przynależy piwnica o powierzchni 3,6 m².

Mieszkanie jest umeblowan...",https://adresowo.pl/o/mieszkanie-wroclaw-borek-ul-raclawicka-3-pokojowe-e9d7f7
3779138,839000,42.0,2,Wrocław Szczepin,ul. Rybacka,Mieszkanie,Tak,"Szukasz mieszkania, które jest zrobione unikalnie, wyjątkowo, dla Ciebie, a nie jak sklonowany produkt deweloperski? Cenisz sobie dbałość o detale, jakość i wygodę?

Zapraszam Cię do niezwykłego, jasnego, przestronnego i pachnącego nowością apartamentu. To słoneczne i ciepłe mieszkanie, w spokojnej ...",https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-ul-rybacka-2-pokojowe-y1o1z4
3777854,669500,52.0,3,Wrocław Lipa Piotrowska,ul. Cynamonowa,Mieszkanie,Tak,"Na sprzedaż funkcjonalne, 3-pokojowe mieszkanie o powierzchni 52,71 m² w nowoczesnej inwestycji Cynamonowa Vita we Wrocławiu. Lokal znajduje się na 1. piętrze budynku i posiada balkon o powierzchni 3,90 m².

Mieszkanie idealne dla rodziny, pary lub jako inwestycja pod wynajem.

---

UKŁAD POMIESZCZE...",https://adresowo.pl/o/mieszkanie-wroclaw-lipa-piotrowska-ul-cynamonowa-3-pokojowe-c5e7b8
3777526,699000,71.0,4,Wrocław Śródmieście,ul. Ignacego Daszyńskiego,Mieszkanie,Tak,"Sprzedam mieszkanie 71,54 m2, w odnowionej kamienicy przy ul. Daszyńskiego.
Usytuowane na trzecim piętrze, z wystawą okien na stronę południową.

Sześć pokoi, spory korytarz, kuchnia, łazienka z WC i osobne WC to doskonała inwestycja, która ma wynajęte wszystkie pokoje i przynosi zwrot przez pełny r...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-ignacego-daszynskiego-4-pokojowe-m4v0p9
3776894,750000,70.0,4,Wrocław Krzyki,ul. Krynicka,Mieszkanie,Tak,"SPRZEDAM

Bardzo ładne mieszkanie o wygodnym rozkładzie: 4-pokojowe, rozkładowe, 70 m² na ulicy Krynickiej we Wrocławiu/Krzyki.

Mieszkanie na 5. piętrze, jest w pełni własnościowe (księga wieczysta) z wykupionym gruntem, komórką na półpiętrze (2,2 mkw) oraz z dużą piwnicą (6 mkw).
Lokal dwustronny,...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-krynicka-4-pokojowe-e8u2r3
3775514,499000,40.0,1,Wrocław Ołtaszyn,ul. Nefrytowa,Mieszkanie,Tak,"NA SPRZEDAŻ - BEZPOŚREDNIO OD WŁAŚCICIELA

W pełni wyremontowana, jasna kawalerka o powierzchni 40,81 m² z loggią, położona na spokojnym i zielonym osiedlu Ołtaszyn we Wrocławiu.


Mieszkanie wykończone w wysokim standardzie - zastosowano włoskie płytki, wysokiej jakości armaturę oraz estetyczną i t...",https://adresowo.pl/o/mieszkanie-wroclaw-oltaszyn-ul-nefrytowa-1-pokoj-w6n7r2
3774552,990000,55.0,2,Wrocław Śródmieście,ul. Czysta,Mieszkanie,Tak,"Szukasz przestronnego mieszkania w centrum miasta?

Mieszkanie o powierzchni 55 m² znajduje się na drugim piętrze. Posiada balkon z widokiem na ciche, zielone podwórko. Wnętrza wykończone są z wysokiej jakości materiałów, w nowoczesnym stylu. W sypialniach naturalny parkiet, w korytarzu i kuchni cer...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-czysta-2-pokojowe-l9q3s5
3773984,860000,76.0,3,Wrocław,al. gen. Józefa Hallera,Mieszkanie,Tak,"Sprzedam 3-pokojowe mieszkanie we Wrocławiu przy ul. Hallera 18, o pow. 77 m², po generalnym remoncie.

Mieszkanie składa się z 3 pokoi o pow. 27 m², 20 m² i 8 m², przedpokoju o pow. 8 m², kuchni o pow. 8 m² i łazienki o pow. 5,5 m².

W mieszkaniu zostały położone nowe podłogi, wymienione zostały dr...",https://adresowo.pl/o/mieszkanie-wroclaw-al-gen-jozefa-hallera-3-pokojowe-v8w5f8
3773930,930798,47.0,2,Wrocław,Szczepin,Mieszkanie,Tak,"Quorum Wrocław to nowoczesny kompleks mieszkalny, który wyróżnia się doskonałą lokalizacją w sercu miasta. Budynek został zaprojektowany z myślą o wygodzie mieszkańców i funkcjonalności przestrzeni. Charakteryzuje się elegancką architekturą, wysokiej jakości materiałami oraz dbałością o detale. Dzię...",https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-2-pokojowe-47-m2-l7s7b8
3773922,997191,56.0,3,Wrocław,Szczepin,Mieszkanie,Tak,"Quorum Wrocław to nowoczesny kompleks mieszkalny, który wyróżnia się doskonałą lokalizacją w sercu miasta. Budynek został zaprojektowany z myślą o wygodzie mieszkańców i funkcjonalności przestrzeni. Charakteryzuje się elegancką architekturą, wysokiej jakości materiałami oraz dbałością o detale. Dzię...",https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-3-pokojowe-56-m2-n1f9k4
