ID,Cena,Metraż,Pokoje,Lokalizacja,Ulica,Typ,Bez Pośredników,Opis,Link
3922242,490000,17.0,1,Kraków Podgórze,ul. Bolesława Limanowskiego,Mieszkanie,Tak,"Sprzedam bezpośrednio wykończoną i w pełni wyposażoną kawalerkę o powierzchni 17,23 m², położoną w zabytkowej kamienicy przy Rynku Podgórskim - ul. Limanowskiego 4 w Krakowie.

Mieszkanie przeszło generalny remont w 2025 roku, obejmujący wymianę wszystkich instalacji. Wykończenie wykonano w wysokim ...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-boleslawa-limanowskiego-1-pokoj-a4z4u3
3920826,559000,29.0,1,Kraków,Dębniki,Mieszkanie,Tak,"POŚREDNIKOM DZIĘKUJĘ!

Dzień dobry,
Mam przyjemność przedstawić Państwu mieszkanie, którego jestem właścicielem od ponad 5 lat.
Mieszkanie świetnie się wynajmowało z uwagi na dobrą lokalizację, nowoczesny i prestiżowy charakter osiedla oraz niskie opłaty (470 zł z ogrzewaniem w cenie).

Kawalerka na...",https://adresowo.pl/o/mieszkanie-krakow-debniki-1-pokoj-29-m2-k6v5b7
3920716,272000,17.0,1,Kraków Podgórze,ul. Maurycego Mochnackiego,Mieszkanie,Tak,"Właściciel sprzeda wyposażoną kawalerkę studio 17 m², z wyjściem do ogródka, w Podgórzu przy ul. Mochnackiego 63.
Blisko Bonarki, Kabla, szpitala uniwersyteckiego.
Cena do negocjacji.

Na maila prześlę link do filmu-spaceru 3D.",https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-maurycego-mochnackiego-1-pokoj-l9m8e4
3918374,650000,50.0,2,Kraków Czyżyny,os. Dywizjonu 303,Mieszkanie,Nie,"| 
    SŁONECZNE 2-POKOJOWE Z BALKONEM   
  W DOBREJ LOKALIZACJI I CENIE   
 
 
 LOKALIZACJA, BUDYNEK   
 
  
 Prezentujemy słoneczne, przestronne mieszkanie, położone na 10-piętrze (ostatnim) budynku na Osiedlu Dywizjonu 303 w Czyżynach. 
 
Budynek estetyczny, z lat 80-tych, ocieplony, 10-piętrowy....",https://adresowo.pl/o/mieszkanie-krakow-czyzyny-os-dywizjonu-303-2-pokojowe-m0n9e0
3916268,980000,74.0,3,Kraków Dębniki,ul. Babinicza,Mieszkanie,Nie,"| 
  KRAKÓW - DĘBNIKI / KLINY  

   Przestronne 3-pokojowe mieszkanie | 74,5 m²  
 Idealne dla rodziny lub jako inwestycja pod wynajem   

  Na sprzedaż oferujemy funkcjonalne i zadbane mieszkanie o powierzchni  74,5 m² , położone na  parterze  kameralnego,  dwupiętrowego budynku szeregowego z 2000 ...",https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-babinicza-3-pokojowe-r2n8b6
3920176,519000,35.0,2,Kraków Bieńczyce,os. Albertyńskie,Mieszkanie,Tak,"Sprzedam przytulne mieszkanie o powierzchni 35,5 m2, położone na parterze w czteropiętrowym budynku. Mieszkanie odświeżone w 2025 r tj. gładzie i malowanie, nowe drzwi wejściowe. Ponadto zmienione zostało umeblowanie.
Mieszkanie posiada piwnicę.
 
ATUTY OFERTY:
- idealne mieszkanie na start czy też ...",https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-albertynskie-2-pokojowe-b4u4a0
3920012,959000,66.0,3,Kraków Nowa Huta,os. Zielone,Mieszkanie,Tak,"Witam. Posiadam do sprzedania prywatne (bez pośredników) 3-pokojowe mieszkanie o powierzchni 66,5 m2 w cichej i spokojnej części Nowej Huty, na osiedlu Zielonym. Drugie piętro (ostatnie, blok bez windy).

W mieszkaniu przeprowadzono generalny remont w 2020 roku i wymieniono całe instalacje: wodną, g...",https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-zielone-3-pokojowe-u3p7g0
3919752,650000,56.0,3,Kraków,Podgórze,Mieszkanie,Tak,"Mieszkanie zlokalizowane w krakowskiej dzielnicy Podgórze, na dobrze skomunikowanym osiedlu Piaski Nowe.
W bliskiej odległości znajdują się przystanki tramwajowe i autobusowe.
W pobliżu bardzo dobra infrastruktura: przychodnia, apteki, szkoły, przedszkola, liczne sklepy spożywcze.
Blok oferuje parki...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-3-pokojowe-56-m2-v0c8z3
3916044,1239000,67.0,2,Kraków Krowodrza,ul. Fryderyka Chopina,Mieszkanie,Nie,"| 
    Jasne, ustawne mieszkanie w kamienicy z windą przy ul, Chopina, Krowodrza, obok Parku Krakowskiego - rzadko dostępna oferta na rynku    

   
     Tylko w naszym Biurze    
Do sprzedaży oferuję przestronne, dwustronne mieszkanie położone na 1. piętrze modernistycznej kamienicy z 1937 roku, w ...",https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-fryderyka-chopina-2-pokojowe-k3g2f6
3915978,1134000,78.0,4,Kraków Podgórze,ul. Kosocicka,Mieszkanie,Nie,"Na sprzedaż mieszkanie 4 pokojowe o powierzchni 78,27m2 na parterze z ogródkiem zlokalizowane w Krakowie-dzielnica Podgórze Duchackie.
Mieszkanie sprzedawane w ramach inwestycji Kosocicka Forest, która obejmuje 18 domów w zabudowie bliźniaczej typu ""stodoła"" o bardzo wysokim standardzie.
Inwestycja ...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-kosocicka-4-pokojowe-f7u5u8
3919744,756000,54.0,3,Kraków Bieżanów,ul. Republiki Korczakowskiej,Mieszkanie,Tak,"Do sprzedania mieszkanie w Krakowie - Prokocimiu. Ulica Republiki Korczakowskiej. 7 piętro, rok budowy 2016, winda, pow. 54 mkw, 3 pokoje w tym jeden z aneksem kuchennym. 2 balkony, ekspozycja wschodnio-zachodnia. Umeblowane, do odświeżenia. Posiada klimatyzację, 200m do linii tramwajowej, blisko sz...",https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-republiki-korczakowskiej-3-pokojowe-w8c8b7
3919588,460000,29.0,1,Kraków,os. Piastów,Mieszkanie,Tak,"!Biura nieruchomości zapraszam TYLKO z zainteresowanym klientem!

Na sprzedaż funkcjonalna kawalerka z balkonem o powierzchni 29 m2, położona na wysokim parterze w nowoczesnym budynku na os. Piastów w Krakowie. To idealna propozycja zarówno do zamieszkania, jak i jako inwestycja pod wynajem.
Mieszka...",https://adresowo.pl/o/mieszkanie-krakow-os-piastow-1-pokoj-u0z3k9
3919464,1455000,61.0,3,Kraków Zwierzyniec,ul. Piotra Borowego,Mieszkanie,Tak,"Do sprzedaży nowoczesne eleganckie mieszkanie , 3 pokojowe , wykończone w wysokim standardzie w stylu modern glamour,
z prywantnym ogródkiem 80m2.

Wyposażenie i standard wykonczenia:

Kuchnia: Zabudowa meblowa z frontami lakierowanymi. Mikrofalówka, piekarnik, płyta indukcyjna, zmywarka, lodowka z ...",https://adresowo.pl/o/mieszkanie-krakow-zwierzyniec-ul-piotra-borowego-3-pokojowe-f7g9r1
3915960,1190000,85.0,4,Kraków Bronowice,ul. Stańczyka,Mieszkanie,Nie,"| 
    Na sprzedaż: 4-pokojowe mieszkanie | Bronowice, ul. Stańczyka 22 | Salwator City  

 Oferujemy na sprzedaż przestronne i funkcjonalne mieszkanie o powierzchni  85 m² , zlokalizowane na  3. piętrze  w  8-piętrowym budynku z windą , na terenie cenionej inwestycji  Salwator City  w krakowskich B...",https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-stanczyka-4-pokojowe-u3n5y7
3914466,974700,72.0,5,Kraków Prądnik Czerwony,ul. Żytnia,Mieszkanie,Nie,"Kraków, Prądnik Czerwony / Olsza ul. Celarowska / Żytnia - 5 pokoi / 72.2m2 + duży balkon 
 
Super lokalizacja! Idealne pod inwestycję i do zamieszkania!

FORMA Estates oferuje do sprzedaży rozkładowe - 5 - pokojowe mieszkanie o powierzchni 72.2m2 zlokalizowane w Krakowie przy ul. Żytniej (okolice A...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-zytnia-5-pokojowe-s5z9g3
